"strain","median.mean","median.sd","sd.mean","sd.sd","genotype","expids","treatment"
"sham.wt",1.00477579275997,0.0133885579304239,1.05693975716371,0.0715420374902898,"BY","6","sham"
"ems.m76",0.999568732741328,0.00723527329682889,0.977625095237757,0.0209112360491206,"wt.2","6","ems"
"ems.m76",0.980848423378045,0.00876564313484826,0.94975690039334,0.101552041416342,"wt.2","6","ems"
"ems.m76",1.00202632069398,0.0224357365616817,1.03304992164154,0.0754001459193594,"wt.2","6","ems"
"sham.wt",0.993890181418972,0.00209404161125924,0.990463802000055,0.0907329203447484,"BY","6","sham"
"sham.m76",0.999144620166214,0.0238424820600576,1.05927712735037,0.150182839472831,"wt.2","6","sham"
"ems.tata",1.00758461679554,0.0128981351078596,0.994999932978363,0.0672266016613716,"wt.3","6","ems"
"ems.m76",1.00192730720185,0.0118815045005397,0.968641588422998,0.0724692783481165,"wt.2","6","ems"
"sham.tata",0.996399362046915,0.030580340649777,1.02067195291454,0.133638363254437,"wt.3","6","sham"
"sham.m76",0.977697474884053,0.0241304846337188,1.01873229121143,0.0803489610763046,"wt.2","6","sham"
"ems.m76",0.990464675432838,0.0225061215114077,0.998929816983127,0.101928530162107,"wt.2","6","ems"
"sham.m76",0.998506858750577,0.0236768074464406,1.00161354971758,0.112612458529018,"wt.2","6","sham"
"ems.tata",1.00285012582413,0.0122236243591581,1.06546920996232,0.0404709508789415,"wt.3","6","ems"
"ems.tata",0.995924575523083,0.00946944230077007,1.05746267616761,0.032860696997246,"wt.3","6","ems"
"sham.tata",0.996500943026357,0.00872689189824497,1.02280332871241,0.0577146512732436,"wt.3","6","sham"
"sham.m76",0.996325898914911,0.010099822803791,1.01845424827398,0.0542456334343785,"wt.2","6","sham"
"ems.tata",1.03667286124103,0.0410745414303722,1.19272742895116,0.178243011534525,"wt.3","6","ems"
"ems.m76",0.990824492490798,0.0158619506200574,0.962929470894043,0.0374017268188269,"wt.2","6","ems"
"sham.tata",0.997705924487847,0.00920690081779845,0.988544779444477,0.030769142825241,"wt.3","6","sham"
"ems.m76",0.997147013554856,0.0101337749893923,0.962219809236556,0.0310618981193918,"wt.2","6","ems"
"sham.m76",0.979923095098867,0.0164325184518337,0.939821257327531,0.0443482238497383,"wt.2","6","sham"
"ems.m76",0.986201922462731,0.0225507820531326,0.972577300069649,0.116678495329462,"wt.2","6","ems"
"ems.m76",1.05717514452105,0.0359706607776719,0.992547698755069,0.183901293846486,"wt.2","6","ems"
"ems.m76",0.992426503949743,0.0495693328435114,0.597882786767488,0.0671891133250318,"wt.2","6","ems"
"sham.m76",0.989521581304957,0.0313865170419759,1.0316722028699,0.0831209924872313,"wt.2","6","sham"
"sham.tata",1.00013241051919,0.0163862315102396,1.02152284597804,0.0732401694315102,"wt.3","6","sham"
"ems.m76",0.989811974476169,0.00464682131774478,0.931747169987467,0.020267722243467,"wt.2","6","ems"
"sham.m76",0.989072459587063,0.0064730357018444,0.935528043808442,0.0623710938360284,"wt.2","6","sham"
"ems.m76",1.01419564226303,0.0263161626675349,1.04920163647799,0.195085716087581,"wt.2","6","ems"
"ems.m76",1.00330255210753,0.020033900405493,0.987750519683271,0.0413146172310898,"wt.2","6","ems"
"ems.m76",1.01497426053916,0.0223110125293595,1.03844900106723,0.141657799160533,"wt.2","6","ems"
"sham.m76",0.983826070233256,0.0209514814063754,0.983347949765004,0.0145936559426323,"wt.2","6","sham"
"ems.tata",1.00731522772644,0.0349560303922854,1.02972104064496,0.116613303887841,"wt.3","6","ems"
"sham.m76",1.01271991593255,0.0150076523752283,1.12001448211221,0.0539256351053871,"wt.2","6","sham"
"ems.m76",1.02211024381681,0.0100488050748674,0.992469871044084,0.105154810670624,"wt.2","6","ems"
"sham.tata",1.02090084123299,0.0203476285138514,1.07518568517901,0.132609376071046,"wt.3","6","sham"
"sham.wt",1.02693800919728,0.0131747221564036,1.10216269544689,0.0813161699897153,"BY","6","sham"
"sham.wt",1.03305339309593,0.037665753503182,1.06191281433865,0.123306675805314,"BY","6","sham"
"ems.m76",0.994437278421819,0.0130326798923415,1.12079555118132,0.160770928705213,"wt.2","6","ems"
"ems.tata",0.985834916992162,0.015699690819936,0.965763200800399,0.051383095956962,"wt.3","6","ems"
"ems.tata",1.03512445313229,0.0267974158748411,1.47367542649705,0.354085818935776,"wt.3","6","ems"
"sham.m76",1.02738874193521,0.014996436726308,1.09073589983553,0.075815619874776,"wt.2","6","sham"
"ems.m76",1.01870531387295,0.00372371682367076,1.10786215618287,0.100621589283571,"wt.2","6","ems"
"sham.tata",1.00281042496627,0.016420045525008,1.01741094968397,0.0341320378203325,"wt.3","6","sham"
"sham.wt",1.0272706342654,0.00173379760613777,1.05523077559613,0.0760924778069445,"BY","6","sham"
"sham.wt",1.03952528554478,0.0223269972789071,1.11668495334738,0.0854303295163611,"BY","6","sham"
"ems.m76",1.02891943399508,0.02786320865731,1.08365829468532,0.141256081835663,"wt.2","6","ems"
"ems.tata",1.02206843646939,0.0386584130523874,1.05779762663353,0.177253164192737,"wt.3","6","ems"
"ems.tata",1.01272951133389,0.0112947779766438,0.989190380299911,0.0728264745183502,"wt.3","6","ems"
"ems.m76",1.02414915638688,0.0151940951644306,1.16043381166622,0.0486825544450702,"wt.2","6","ems"
"sham.wt",1.0140105803817,0.00493097118202653,1.02422018813745,0.0449296220061265,"BY","6","sham"
"sham.tata",1.00613730287957,0.011989362872796,1.01280490206407,0.0329586012174408,"wt.3","6","sham"
"sham.tata",0.998569839738376,0.0060211667670029,1.01658598348655,0.0474338043478176,"wt.3","6","sham"
"ems.m76",0.996963388529056,0.0151189473527981,1.02499585726658,0.0520052889504144,"wt.2","6","ems"
"ems.tata",1.01620729024647,0.0206513566723325,1.05033900560276,0.0550945555138074,"wt.3","6","ems"
"ems.m76",1.00740051351772,0.0112273933467521,1.02556620347463,0.0198070066896474,"wt.2","6","ems"
"sham.wt",1.01897589320711,0.00940614546773559,0.976412168181228,0.0527879238458915,"BY","6","sham"
"ems.tata",1.02145787625701,0.0101827317700903,0.993335289281828,0.0440180644777031,"wt.3","6","ems"
"sham.tata",1.00549083922644,0.00969777804020119,1.00499055410022,0.113224974480661,"wt.3","6","sham"
"ems.tata",1.02254902852291,0.0134340477027403,1.01571762682738,0.0605145110778236,"wt.3","6","ems"
"sham.tata",1.01336050511118,0.0227162681018857,1.00833678356234,0.0671121533387167,"wt.3","6","sham"
"ems.m76",1.02414742169603,0.0178813284827188,1.03976391521584,0.0897566209721676,"wt.2","6","ems"
"sham.wt",1.00231219803987,0.0166519502218294,1.01263398157192,0.0789430768199422,"BY","6","sham"
"sham.m76",0.988736693563585,0.0173285314799624,0.972636139962167,0.0800850263060096,"wt.2","6","sham"
"sham.tata",1.0024154673189,0.00816230603022486,1.01839471376945,0.0615942647080841,"wt.3","6","sham"
"sham.wt",0.998343229677342,0.00941424192548701,0.933903310693403,0.0436021232453291,"BY","6","sham"
"sham.wt",1.00196250881224,0.00918974729009639,0.998157490274648,0.0253198147175352,"BY","6","sham"
"ems.tata",0.998546609974489,0.0121156288193718,1.0322867234297,0.0668797344535213,"wt.3","6","ems"
"ems.m76",1.00233167878997,0.0135996543027202,0.980797672213925,0.0456991622005764,"wt.2","6","ems"
"sham.wt",0.995766906166472,0.0142137900482435,1.02018494589509,0.00238068804545047,"BY","6","sham"
"sham.m76",1.00001047953777,0.0151270450804081,1.00384831394121,0.124223074089041,"wt.2","6","sham"
"sham.tata",1.00256866452836,0.0128634889605866,0.941549841934637,0.0359766324016346,"wt.3","6","sham"
"sham.wt",0.988607002119476,0.00910909276687113,0.928419914963339,0.051871771228123,"BY","6","sham"
"sham.wt",0.993834299774337,0.00827975543066429,0.952831077752298,0.0880560538516866,"BY","6","sham"
"ems.tata",1.00616940252918,0.0120438335896317,0.981378491688916,0.0371572165461324,"wt.3","6","ems"
"ems.m76",1.01187682570751,0.00380077602265514,1.0518077969013,0.0327882519445144,"wt.2","6","ems"
"ems.m76",1.01174290766107,0.0297947258923496,0.996395921138245,0.0876532840692788,"wt.2","6","ems"
"ems.m76",1.01919852034837,0.0216257383558209,1.13251475949634,0.123308620534369,"wt.2","6","ems"
"sham.tata",0.994768439752152,0.0181486940332855,1.03440666749926,0.0760032544058223,"wt.3","6","sham"
"ems.m76",1.01384730816017,0.00505810272377177,1.03512669021615,0.0680417436672119,"wt.2","6","ems"
"sham.tata",1.00991618644071,0.0122692174897886,1.00665200253026,0.0715532448391575,"wt.3","6","sham"
"sham.m76",1.00171315493766,0.00319060152552559,1.02201893815378,0.0312324188651493,"wt.2","6","sham"
"sham.m76",0.999739579951037,0.00095249228403182,0.954252539070116,0.0268316917666398,"wt.2","6","sham"
"sham.tata",0.994835177347278,0.0222719845417721,0.964518138830214,0.0692120317494274,"wt.3","6","sham"
"ems.m76",1.00614508515461,0.0105312968906072,1.03364043239663,0.0295699383081982,"wt.2","6","ems"
"sham.tata",1.01025272005074,0.0177669123563413,1.00185149190802,0.0611732529431819,"wt.3","6","sham"
"sham.tata",1.00305247380419,0.031849216885824,0.958972045404507,0.101784397074039,"wt.3","6","sham"
"sham.m76",0.993457484890651,0.0262222902085751,1.02892042377529,0.0341297617908504,"wt.2","6","sham"
"sham.wt",1.0037839993125,0.00407596949869707,1.01410127018621,0.0622696098586869,"BY","6","sham"
"sham.m76",0.999179490372733,0.0128476026621384,1.01342699326466,0.0875269501601763,"wt.2","6","sham"
"sham.tata",0.982238348866472,0.0249066090187986,0.928777371738393,0.0595166975346222,"wt.3","6","sham"
"ems.m76",1.03424230346236,0.0271984671200744,1.01743519808253,0.0964386389861234,"wt.2","6","ems"
"ems.m76",1.00592445951955,0.0115291191629106,1.03266320667008,0.0267220613081618,"wt.2","6","ems"
"sham.m76",1.00784135172484,0.013208843292055,1.01458325738359,0.0648069624887951,"wt.2","6","sham"
"ems.m76",1.03575489022791,0.0192427893380136,0.983386654637313,0.0332537333168463,"wt.2","6","ems"
"ems.tata",1.00386752737821,0.0146533712660674,1.01048402051533,0.0811723067890126,"wt.3","6","ems"
"sham.wt",0.9820632078315,0.0121932090712255,0.962206249336295,0.0538772554911642,"BY","6","sham"
"ems.tata",1.00417677147515,0.017173806786159,1.01178329814367,0.0327714134176606,"wt.3","6","ems"
"sham.wt",1.00869858053957,0.0157056545280572,0.986001253740867,0.0969127738502607,"BY","6","sham"
"ems.m76",0.954797749194299,0.0290303578239061,0.994735186511685,0.143907718059783,"wt.2","6","ems"
"ems.m76",1.01506949902111,0.0131506063788969,0.916002142282097,0.0649831621870608,"wt.2","6","ems"
"sham.m76",0.996469837491287,0.00575696711949463,0.963747774690769,0.0498011809603708,"wt.2","6","sham"
"ems.m76",1.00387672933665,0.0219143072190752,1.02163180058449,0.0876474679886028,"wt.2","6","ems"
"ems.tata",1.00001648979404,0.016200092174571,0.980793537734318,0.0247791100788118,"wt.3","6","ems"
"sham.wt",1.00191062583681,0.00927238362306606,0.982354616195251,0.07141560224486,"BY","6","sham"
"ems.tata",1.00991816879454,0.00767861049365669,1.00544928931584,0.0345857893042598,"wt.3","6","ems"
"sham.wt",1.00522780474148,0.014051657339541,1.02877671944893,0.0763472430490822,"BY","6","sham"
"sham.tata",1.00245257221743,0.0238092308032689,0.977447480875267,0.0286130547906969,"wt.3","6","sham"
"ems.tata",0.99564581859988,0.003617250820844,0.988733616101236,0.0714502155415785,"wt.3","6","ems"
"sham.m76",1.00124169765548,0.0106049002353911,1.04250932569986,0.11478797693387,"wt.2","6","sham"
"sham.m76",1.00136518007332,0.00510231265008722,0.990647279058536,0.044430876786744,"wt.2","6","sham"
"sham.wt",0.998018332548878,0.0175752776400245,1.00995081595706,0.0441152766355805,"BY","6","sham"
"ems.tata",0.992258433498724,0.0213597566284438,0.98994916284116,0.108057212280799,"wt.3","6","ems"
"ems.tata",0.937984462311939,0.0425636247138031,0.912977123726129,0.104312149540949,"wt.3","6","ems"
"sham.tata",0.985843864995047,0.0193089468688023,1.01352602376085,0.068589544599947,"wt.3","6","sham"
"ems.tata",1.00125721842775,0.00658337548684883,1.020167346651,0.0346545190903068,"wt.3","6","ems"
"sham.m76",0.996090715941074,0.0190447770102291,0.979570569119983,0.0426048647567599,"wt.2","6","sham"
"sham.m76",1.00374941748522,0.00575005252998086,0.994236961927334,0.0211631804139379,"wt.2","6","sham"
"sham.wt",0.99378296519145,0.010402910589003,0.979968290541631,0.0653035930993797,"BY","6","sham"
"ems.tata",1.04958423425537,0.014665363909652,1.05697687258897,0.0853274198577168,"wt.3","6","ems"
"ems.tata",0.972075206387811,0.0606437876519261,0.584790906967436,0.116872521944246,"wt.3","6","ems"
"sham.m76",1.01446086994666,0.01820811217711,1.02565364107176,0.0596067994470237,"wt.2","6","sham"
"ems.m76",1.02396503821143,0.0152837559534377,0.990418125604406,0.0674835925198514,"wt.2","6","ems"
"sham.m76",1.00106604925515,0.014608030629737,1.08578146859647,0.0462371283982121,"wt.2","6","sham"
"ems.tata",1.01587870048682,0.0044734615564024,1.02091541547022,0.0461869624937185,"wt.3","6","ems"
"ems.m76",0.984438820358185,0.0225268655778486,1.03037493804715,0.124627444538791,"wt.2","6","ems"
"sham.tata",1.00436825954747,0.00522897041070347,0.985828538427553,0.0596733913827458,"wt.3","6","sham"
"sham.wt",1.00101113429557,0.0130791339146551,0.960534810250332,0.0607858783929886,"BY","6","sham"
"sham.m76",0.992597838804401,0.0167345382106025,1.00793887602798,0.0552013648233695,"wt.2","6","sham"
"ems.m76",1.01170937979599,0.0142731155945383,1.01452970402627,0.0174940695904702,"wt.2","6","ems"
"ems.m76",1.00647173089375,0.00468798915886217,0.998090784082525,0.0836387879110573,"wt.2","6","ems"
"sham.tata",1.01248806089122,0.0106854496182486,0.990959491099526,0.0867271429242225,"wt.3","6","sham"
"sham.wt",1.02073400144191,0.0185904248513156,1.07858881129097,0.0997234064734458,"BY","6","sham"
"sham.wt",1.00510157639745,0.00472063712928097,0.95944009863025,0.0170174388016587,"BY","6","sham"
"sham.m76",1.00784553960355,0.00847224319091561,0.979198459389565,0.0503796640156252,"wt.2","6","sham"
"ems.tata",1.04250585617873,0.0433875855980905,1.20913732979714,0.0881130339299607,"wt.3","6","ems"
"sham.wt",0.997944931750913,0.00914693995775863,0.982111672003439,0.0249731605278999,"BY","6","sham"
"ems.m76",1.0021545317748,0.00380869499149245,0.930866642806573,0.0570136557726613,"wt.2","6","ems"
"sham.tata",1.00808259058447,0.0291887853797799,1.00377806487792,0.0798941727547973,"wt.3","6","sham"
"ems.tata",0.973087267226131,0.00961141701495304,0.986980874633574,0.0638115371144529,"wt.3","6","ems"
"ems.m76",0.992795051731747,0.00843692388100788,0.876222788093625,0.0830399449165591,"wt.2","6","ems"
"sham.wt",0.990439927576164,0.0167034619202315,0.935342586928876,0.0617490074449963,"BY","6","sham"
"sham.m76",1.01283921871063,0.0199841577686454,1.04598351065049,0.0706582399557989,"wt.2","6","sham"
"ems.tata",0.97953563154719,0.0172834221368058,0.93637570255376,0.0334717594864777,"wt.3","6","ems"
"sham.wt",0.973856205445548,0.0150874700530517,0.949629312353332,0.0875032216651649,"BY","6","sham"
"sham.tata",1.00795266358081,0.00612880185941809,0.970825285407759,0.0469357485764546,"wt.3","6","sham"
"ems.m76",1.00510326681287,0.0187590378597654,0.931889937021629,0.0771638790494781,"wt.2","6","ems"
"sham.tata",1.00401720436544,0.0130526241409639,0.977609925061415,0.0872767992062684,"wt.3","6","sham"
"sham.wt",1.00864379177861,0.0083117649337232,1.03221389137658,0.0361783736937386,"BY","6","sham"
"ems.tata",1.01301031788713,0.00411573560953775,0.899820328290636,0.0656826848303735,"wt.3","6","ems"
"ems.tata",0.992660900664385,0.0124099348706678,0.940490214160229,0.0575928230012393,"wt.3","6","ems"
"ems.tata",1.03821009321607,0.0597975067741959,0.712507697545271,0.0774642414593093,"wt.3","6","ems"
"ems.m76",0.99743383637684,0.0255093774969736,0.981493394603344,0.0955948505710791,"wt.2","6","ems"
"ems.tata",0.956425159837838,0.00804994649210738,0.871272543996805,0.0205294947460363,"wt.3","6","ems"
"ems.m76",0.941374208522151,0.0129135276700048,0.918298269522564,0.0314615717771248,"wt.2","6","ems"
"sham.tata",1.00397229008523,0.0158083129427125,0.948413034196373,0.0375580694005369,"wt.3","6","sham"
"sham.wt",1.00347978315692,0.0092874074441969,0.977728145088444,0.0342896876267241,"BY","6","sham"
"ems.tata",1.02809771773185,0.017034193259482,0.947571790192282,0.0393779367712606,"wt.3","6","ems"
"ems.m76",1.02789258080056,0.0144942981236275,0.997061436298072,0.0622278894764225,"wt.2","6","ems"
"ems.tata",1.00174484642143,0.000985757268969551,1.02416799312159,0.0609670507036286,"wt.3","6","ems"
"ems.m76",0.978622363970007,0.0280849264047874,0.952198860196456,0.0684977884610846,"wt.2","6","ems"
"ems.tata",1.01861132672471,0.0275759106748658,1.08138716293984,0.162099662187309,"wt.3","6","ems"
"sham.wt",1.01778810632518,0.015994234225601,1.0715997808247,0.00823901269163619,"BY","6","sham"
"ems.m76",1.04226391563639,0.0283632929753062,1.25606667743804,0.225854067531583,"wt.2","6","ems"
"ems.m76",0.921786873857717,0.0216927378391004,0.748603356552555,0.0869242205826821,"wt.2","6","ems"
"ems.m76",1.00539814613449,0.0126804769130178,1.03755866470711,0.0859409220573277,"wt.2","6","ems"
"ems.tata",1.02618976613725,0.0343892061104803,1.05204412112948,0.0359066575885571,"wt.3","6","ems"
"ems.tata",1.01124817094483,0.00608717072218135,1.02881273223404,0.050337717137031,"wt.3","6","ems"
"ems.m76",1.0219871910311,0.0140176073282639,1.10949407759253,0.0765291542432416,"wt.2","6","ems"
"ems.tata",1.02717130317581,0.0096304688086954,0.99126631776663,0.0670137630641361,"wt.3","6","ems"
"sham.wt",1.02830725526716,0.013234515895461,1.03920313015891,0.103121628528294,"BY","6","sham"
"ems.m76",1.00297261202738,0.0335070547876677,1.06716224920838,0.0392028286670864,"wt.2","6","ems"
"ems.m76",0.989100122728153,0.00669210653635245,1.01288063023329,0.0527417937823661,"wt.2","6","ems"
"ems.m76",1.02027670111389,0.0117993650700183,1.05047829819451,0.0324628067623192,"wt.2","6","ems"
"ems.tata",1.02221618284222,0.0131245671873666,1.01699796877049,0.0381127800595873,"wt.3","6","ems"
"ems.tata",1.00369304383786,0.0196430445744864,1.07031102124721,0.0831960691052352,"wt.3","6","ems"
"ems.m76",1.00923492483607,0.0359909898029536,0.99384646175742,0.116338497089444,"wt.2","6","ems"
"ems.m76",1.01184467060867,0.0276387354828618,0.996596265847789,0.0580164064731417,"wt.2","6","ems"
"ems.tata",1.00244196431835,0.00882414452407275,1.0203921996975,0.0772428227831155,"wt.3","6","ems"
"sham.wt",0.998159874270722,0.016260304651041,1.01679414841363,0.0551274066721166,"BY","6","sham"
"sham.tata",1.003160300299,0.0185073988438102,1.03772638337302,0.0514799001359288,"wt.3","6","sham"
